ymd,jyo,racenum,age,joken,track,kyori,baba,tosu,tan,fuk1,fuk2,fuk3,umaren,umatan,3renpuku,3rentan,wide1,wide2,wide3,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,winrate,topodds
20250125,10,7,2,5,17,2600,1,16,440,200,370,1260,3670,5130,31710,145880,1320,3330,6250,5,4,1,7,14,8,11,2,9,3,10,12,13,6,16,15,0,0,0.144,6.9,
20250125,10,8,2,5,24,1700,1,16,810,270,220,780,3290,6180,26560,132190,1080,3370,2680,6,2,11,7,1,12,5,16,9,13,3,8,10,15,4,14,0,0,0.216,3.3,
20250125,6,1,1,703,24,1200,1,16,460,150,140,110,1270,2430,850,6380,430,270,240,4,7,2,3,8,14,5,6,16,13,12,1,11,15,9,10,0,0,0.191,72.8,
20250125,6,2,1,703,24,1800,1,16,290,120,110,120,370,710,390,1910,170,230,190,1,2,3,12,0,7,4,5,15,9,10,14,11,13,6,8,0,0,0.472,2.9,
20250125,6,3,1,703,24,1200,1,16,3660,600,170,200,5990,15670,6240,77600,1620,2080,450,3,4,12,5,2,11,13,16,1,8,6,10,14,7,15,9,0,0,0.169,4.6,
20250125,6,7,2,5,24,1200,1,16,660,210,160,180,1450,3940,3180,19680,520,710,530,2,1,7,4,3,12,15,6,9,5,13,11,10,8,16,14,0,0,0.191,3.9,
20250125,6,8,2,5,24,1800,1,16,180,120,330,270,1650,2540,5530,18410,640,470,2420,1,8,3,7,4,9,6,2,5,11,14,16,13,15,12,10,0,0,0.262,1.8,
20250125,6,9,2,10,18,1600,1,10,240,130,420,180,5610,7210,6890,43420,1340,300,2400,7,1,6,3,5,10,9,2,4,8,0,0,0,0,0,0,0,0,0.242,6.2,
20250125,6,10,2,10,24,1800,1,13,330,140,480,110,5260,7340,2480,23070,1280,210,880,1,3,6,10,4,5,2,13,8,9,7,12,11,0,0,0,0,0,0.557,3.3,
20250125,6,11,2,16,17,2000,1,17,340,170,880,530,7820,11380,49100,208300,2910,1470,8780,12,11,1,13,7,16,8,14,5,3,10,2,15,9,4,6,17,0,0.265,2.7,
20250125,10,11,2,999,17,2000,1,18,680,390,300,380,4810,5960,16680,61330,1450,2180,1670,1,4,7,16,3,14,9,10,13,11,6,15,1,12,8,17,5,18,0.157,7.8,
20250125,10,12,2,5,17,1800,1,16,260,150,290,130,2330,2460,2270,7740,950,280,740,1,6,3,12,4,5,2,7,10,7,15,13,11,14,9,16,0,0,0.204,2.6,
20250125,10,9,1,5,17,1200,1,12,1440,310,120,390,960,2980,4420,28410,440,2190,760,10,1,5,6,2,8,11,3,4,9,7,12,0,0,0,0,0,0,0.226,13.8,
20250125,6,12,1,703,18,1600,1,16,1350,290,130,170,1400,4510,2040,22870,630,970,290,2,4,3,10,6,16,14,1,13,15,11,12,8,7,9,5,0,0,0.286,2.1,
20250125,7,1,1,703,23,1200,1,16,120,110,200,260,540,640,2370,5980,280,380,2010,1,3,6,15,8,10,2,7,11,5,4,9,12,13,0,14,0,0,0.439,1.2,
20250125,7,2,1,703,23,1800,1,16,440,370,420,1300,900,2020,4960,24770,290,1160,1130,13,2,9,14,12,5,15,8,1,7,0,3,11,10,4,6,0,0,0.360,1.5,
20250125,7,5,1,703,11,1400,1,18,260,120,140,240,580,1190,2260,8000,260,530,640,1,5,6,2,3,10,11,12,4,9,15,18,8,16,13,14,17,7,0.357,2.6,
20250125,7,6,1,703,11,1600,1,16,430,190,170,260,1350,2200,4780,19650,710,750,980,2,14,7,4,12,9,16,3,15,10,1,5,13,6,11,8,0,0,0.171,4.9,
20250125,7,7,2,5,23,1800,1,15,340,140,120,130,400,960,720,3510,230,290,250,2,3,6,1,5,15,14,9,10,8,7,13,4,11,12,0,0,0,0.280,2.3,
20250125,7,8,2,10,23,1400,1,16,330,150,210,210,890,1630,2040,8800,370,460,820,4,2,1,11,16,3,10,5,9,6,13,15,7,14,12,8,0,0,0.190,3.7,
20250125,7,9,1,999,11,2000,1,10,230,120,130,180,440,580,980,3180,210,340,430,8,1,2,6,3,10,5,7,4,9,0,0,0,0,0,0,0,0,0.265,6.5,
20250125,10,10,2,10,24,1700,1,16,3120,410,130,200,2000,6490,4330,37850,800,2150,400,13,9,11,14,5,3,2,16,8,6,7,1,10,15,12,4,0,0,0.186,14.8,
20250125,7,10,2,10,23,1800,1,13,190,120,800,190,3470,5820,8360,39810,1450,380,3930,1,7,4,11,2,3,13,6,8,10,12,9,5,0,0,0,0,0,0.502,1.9,
20250125,7,11,2,16,23,1900,1,14,210,120,150,180,580,860,1550,3950,270,430,550,5,2,9,1,12,8,3,7,14,10,6,4,11,13,0,0,0,0,0.251,5.3,
20250125,7,12,2,5,11,2000,1,12,170,110,220,230,960,1410,2790,7230,370,420,1460,1,3,4,6,7,2,5,8,9,10,11,12,0,0,0,0,0,0,0.394,1.7,
20250125,10,2,1,703,17,1200,1,17,1130,360,420,1340,3780,8960,28720,116650,1060,3010,4690,5,1,9,15,12,8,11,14,4,2,7,13,6,16,3,10,17,0,0.413,1.8,
20250126,10,7,1,703,17,1800,1,14,690,250,640,330,13560,15210,39600,155870,3620,1540,3020,1,9,14,7,4,12,3,10,5,2,11,8,13,6,0,0,0,0,0.320,6.9,
20250126,6,1,1,703,24,1200,1,16,140,110,410,990,1420,1720,15080,35320,730,1500,7560,1,5,11,6,10,13,14,9,3,2,4,8,15,12,7,16,0,0,0.298,1.4,
20250126,7,2,1,703,23,1400,1,16,220,120,180,960,780,1070,13530,35720,300,3010,4980,2,1,4,12,13,3,7,11,6,9,16,10,5,8,14,15,0,0,0.204,8.6,
20250126,6,3,1,703,24,1800,1,15,140,110,910,120,3490,4410,3880,14140,1350,150,3360,1,3,4,12,6,10,13,7,11,15,2,8,5,9,14,0,0,0,0.233,1.4,
20250126,6,5,1,703,18,2200,1,18,160,110,130,110,400,610,320,1290,170,140,290,1,3,5,2,6,4,7,10,11,8,17,9,15,14,13,18,16,12,0.522,1.6,
20250126,6,6,2,5,24,1800,1,16,410,190,160,330,950,1990,4630,17700,460,1330,840,2,1,15,7,6,8,13,10,3,5,0,4,9,12,14,11,0,0,0.191,3.9,
20250126,6,7,2,10,17,1800,1,11,260,140,220,300,1250,2010,6040,20930,520,790,2400,5,1,2,10,4,9,7,0,3,6,8,0,0,0,0,0,0,0,0.172,11.5,
20250126,6,8,2,10,24,1200,1,14,300,140,160,600,540,1140,6990,22180,300,2210,2510,1,2,5,14,10,3,4,12,6,7,9,8,13,11,0,0,0,0,0.252,3.0,
20250126,7,10,2,16,11,1400,1,14,1240,310,210,130,6310,13430,4020,43670,1860,740,370,2,3,4,7,13,6,10,1,5,9,8,14,11,12,0,0,0,0,0.225,7.6,
20250126,7,11,2,999,23,1800,1,16,970,250,130,160,1080,3160,1240,10680,440,600,270,3,2,7,5,13,8,6,12,1,16,14,4,10,15,11,9,0,0,0.286,4.7,
20250126,7,12,2,10,11,1400,1,13,640,200,150,250,1380,3230,3730,21500,520,1220,580,1,2,7,13,8,5,11,6,10,9,4,3,12,0,0,0,0,0,0.242,6.4,
20250126,10,1,1,703,24,1700,1,13,190,110,200,880,810,1230,12000,29440,380,1800,4770,1,6,7,9,13,10,2,8,5,3,12,11,4,0,0,0,0,0,0.296,1.9,
20250126,10,2,1,703,17,1200,1,17,220,110,170,110,1360,1710,880,4430,360,140,390,1,3,2,10,15,14,17,12,7,8,11,16,5,4,6,9,13,0,0.274,2.2,
20250126,10,3,2,5,24,1000,1,14,570,220,150,220,1340,2700,3010,18480,580,920,550,3,6,2,12,1,4,7,13,8,9,10,5,11,14,0,0,0,0,0.135,5.8,
20250126,10,12,2,5,24,1700,1,11,590,210,540,170,5870,9600,8500,49410,1690,620,1710,6,5,1,3,2,10,9,4,11,7,8,0,0,0,0,0,0,0,0.314,2.3,
20250126,10,11,2,16,17,1800,1,12,350,180,200,960,1260,2060,24720,82530,500,3980,3680,1,4,9,2,7,5,6,10,3,11,8,12,0,0,0,0,0,0,0.312,3.5,
20250126,10,10,2,10,17,2600,1,16,700,240,3340,180,42400,80910,72370,459780,10810,630,8750,8,3,9,1,4,2,6,15,7,12,10,14,16,11,13,5,0,0,0.130,2.1,
20250126,10,9,2,5,17,1200,1,18,270,150,520,390,3550,7080,19600,79470,1130,800,7460,1,8,17,9,6,18,5,15,14,7,10,16,12,3,4,2,11,13,0.287,2.7,
20250126,10,8,2,5,24,2400,1,13,990,410,800,930,21090,26460,123970,445870,5440,8180,7280,9,7,12,8,6,10,5,13,4,2,3,1,11,0,0,0,0,0,0.166,4.2,
20250126,10,6,1,703,17,2000,1,17,530,200,250,690,1870,3650,9760,49520,680,1720,2180,4,7,1,17,14,16,3,13,6,2,11,12,8,9,10,5,15,0,0.243,20.7,
20250126,6,9,1,5,17,1800,1,11,300,110,120,160,550,1080,1080,4420,210,330,420,2,1,4,3,7,5,8,6,10,9,11,0,0,0,0,0,0,0,0.421,2.8,
20250126,6,10,2,16,24,1200,1,15,1810,400,180,450,4390,11530,13690,98480,1170,3170,1130,10,13,2,15,14,4,1,3,6,7,11,9,5,12,8,0,0,0,0.221,2.2,
20250126,6,11,2,999,18,2200,1,18,260,140,390,230,2910,3770,5660,24660,900,450,1680,12,1,10,3,7,16,6,13,15,4,5,9,18,2,14,17,8,11,0.291,2.9,
20250126,6,12,2,5,18,1600,1,14,350,140,130,120,700,1340,590,3460,270,250,230,3,1,2,5,12,14,9,11,6,4,13,7,10,8,0,0,0,0,0.504,2.6,
20250126,7,1,1,703,23,1800,1,11,470,240,310,1870,1430,2820,16050,55030,520,2380,2740,8,5,1,2,6,4,3,0,7,10,9,0,0,0,0,0,0,0,0.405,1.7,
20250126,7,4,1,5,23,1800,1,8,2190,250,130,120,3670,9050,2070,27700,780,710,180,5,2,3,6,1,4,0,7,0,0,0,0,0,0,0,0,0,0,0.239,4.7,
20250126,7,6,1,703,11,2200,1,16,500,160,130,170,1120,2440,2250,10850,390,780,310,1,2,3,12,11,6,16,4,8,7,15,5,10,14,13,9,0,0,0.172,5.0,
20250126,7,7,2,5,23,1200,1,16,380,160,170,880,1150,2290,13530,48990,390,2050,3850,4,2,13,1,6,3,7,10,11,14,16,5,12,8,9,15,0,0,0.307,2.1,
20250126,7,8,2,5,23,1800,1,13,150,110,130,200,300,430,980,2180,150,320,610,1,12,2,13,6,3,10,5,4,7,9,11,8,0,0,0,0,0,0.487,1.5,
20250126,7,9,2,10,11,2000,1,9,250,110,120,110,470,840,360,1770,170,160,200,1,3,2,4,5,7,8,9,6,0,0,0,0,0,0,0,0,0,0.260,2.5,
20250201,10,8,2,5,17,1800,2,16,1330,290,290,220,5680,10310,9900,74760,1760,1040,1040,9,3,15,5,1,2,7,16,8,4,14,6,10,13,11,12,0,0,0.308,4.7,
20250201,8,11,2,16,24,1800,1,12,160,110,140,170,490,610,980,2170,220,320,550,1,3,6,2,7,10,9,11,5,8,4,12,0,0,0,0,0,0,0.279,1.6,
20250201,10,12,2,5,17,1200,3,18,1360,440,940,230,28430,48690,59150,492910,7940,1740,3240,3,11,14,13,8,6,15,1,9,4,16,5,17,10,7,2,18,12,0.179,4.7,
20250201,8,7,1,5,24,1200,1,8,200,120,420,500,1590,2050,6780,16570,620,620,2070,6,1,7,4,2,5,8,3,0,0,0,0,0,0,0,0,0,0,0.390,2.8,
20250201,10,11,2,16,17,1200,3,18,610,210,1380,550,24460,42090,171800,947740,7150,2460,15320,17,1,13,4,3,12,10,18,15,7,6,5,14,16,9,2,8,11,0.226,6.3,
20250201,10,6,1,703,17,1200,2,18,9200,1300,170,3250,13490,38430,343010,1473060,3730,72620,9180,6,2,8,11,5,12,13,14,15,9,10,4,3,1,16,7,18,17,0.123,14.1,
20250201,8,8,2,5,24,1400,1,16,210,140,770,230,4810,6410,8320,33970,1550,400,4450,3,0,1,7,4,9,11,15,13,6,5,10,8,2,12,14,0,0,0.139,7.8,
20250201,8,10,2,10,18,2400,1,10,430,160,140,380,750,1660,4160,22100,350,1390,750,6,2,1,4,7,8,5,3,9,10,0,0,0,0,0,0,0,0,0.289,4.2,
20250201,5,10,1,999,11,1400,1,7,450,180,160,0,420,990,290,2610,150,180,130,1,2,3,6,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0.332,4.5,
20250201,5,9,2,16,23,1600,1,16,810,240,160,210,1560,3890,3890,27460,600,920,610,15,1,3,14,2,4,6,11,5,12,8,13,10,7,9,16,0,0,0.168,16.0,
20250201,5,12,2,5,11,1800,1,16,5240,530,110,150,3830,13570,5070,75540,1050,2160,220,2,3,9,7,5,4,10,14,8,16,6,11,1,15,12,13,0,0,0.485,1.8,
20250201,5,8,2,10,23,2100,1,11,690,410,470,690,1980,4830,7450,36080,720,1020,1370,8,4,7,5,3,1,6,2,11,9,10,0,0,0,0,0,0,0,0.256,1.9,
20250201,5,11,2,999,11,2000,1,13,550,280,210,330,2470,4000,11060,45020,1070,1840,1180,11,3,2,8,6,4,12,1,7,10,5,13,9,0,0,0,0,0,0.178,7.8,
20250201,5,7,2,5,23,1400,1,16,350,160,180,220,950,1640,2150,9530,420,650,610,13,2,3,9,12,1,7,10,4,6,15,5,8,14,11,16,0,0,0.224,4.6,
20250201,5,3,1,703,23,1600,1,16,1080,420,390,4390,8030,14840,256170,1470370,2330,30200,11410,14,13,7,6,2,4,1,5,10,8,11,9,12,3,15,16,0,0,0.205,3.2,
20250201,5,4,1,5,23,1600,1,13,170,110,180,400,740,930,4580,8340,310,860,1620,4,1,12,2,5,6,8,11,9,10,7,3,13,0,0,0,0,0,0.261,3.8,
20250201,5,6,1,703,11,1800,1,16,1210,320,170,410,2940,8210,14840,113850,940,2760,1190,5,6,8,1,2,4,11,16,3,13,10,12,15,7,14,9,0,0,0.175,3.3,
20250201,8,6,1,703,18,1800,1,10,510,170,110,300,500,1480,2360,12730,250,980,630,4,1,9,2,3,10,5,7,8,6,0,0,0,0,0,0,0,0,0.260,3.3,
20250201,10,1,1,703,24,1000,1,14,700,240,170,200,1890,4320,3740,19560,660,660,720,1,3,13,7,2,12,5,6,10,4,11,14,9,8,0,0,0,0,0.210,7.0,
20250201,10,2,1,703,17,2000,1,15,410,140,150,260,840,1920,2820,14420,290,790,650,2,1,5,6,14,9,3,11,4,12,7,15,8,10,13,0,0,0,0.152,3.5,
20250201,10,7,1,703,17,2000,2,12,200,120,170,180,840,1210,2030,7360,350,310,860,1,4,6,5,12,11,7,3,2,8,9,10,0,0,0,0,0,0,0.279,2.0,
20250201,5,2,1,703,23,2100,1,14,650,190,170,190,1220,2640,2130,15500,480,790,330,3,13,6,11,12,5,2,14,9,1,4,7,8,10,0,0,0,0,0.124,5.9,
20250201,10,3,2,5,24,1700,1,16,500,200,310,320,2820,4840,8210,37060,840,930,1700,3,10,4,1,2,16,6,7,13,5,12,8,15,9,14,11,0,0,0.169,16.1,
20250201,10,10,2,10,24,1000,3,14,140,110,360,240,1460,2070,6060,20370,610,450,3930,1,9,4,3,12,5,10,14,7,8,6,2,11,13,0,0,0,0,0.417,1.4,
20250201,10,9,2,10,24,1700,2,16,580,190,230,180,1320,2340,4900,12370,890,580,950,5,11,2,1,4,15,16,7,10,6,8,12,2,9,13,14,0,0,0.154,3.5,
20250201,8,2,1,703,24,1800,1,9,1040,220,190,140,3000,6750,3040,31430,910,510,380,4,3,2,7,5,8,9,1,6,0,0,0,0,0,0,0,0,0,0.191,5.2,
20250201,8,9,1,5,17,1600,1,8,350,130,130,210,500,1120,1280,5010,180,350,460,1,4,2,3,7,6,8,5,0,0,0,0,0,0,0,0,0,0,0.342,3.5,
20250201,8,12,2,10,18,1600,1,8,320,170,260,310,1110,1950,1480,6800,290,350,390,4,2,1,3,7,5,6,8,0,0,0,0,0,0,0,0,0,0,0.258,2.0,
20250202,8,2,1,703,24,1200,2,12,260,110,140,130,550,960,580,3220,220,210,290,1,4,2,3,5,12,10,9,7,11,6,8,0,0,0,0,0,0,0.262,2.6,
20250202,8,7,2,5,24,1800,2,13,7610,1230,280,130,23050,56120,14420,202360,5140,2520,460,3,6,13,5,2,9,8,7,1,11,12,4,10,0,0,0,0,0,0.319,2.3,
20250202,8,4,1,5,24,1400,2,7,160,110,150,0,380,540,610,1780,170,210,360,1,7,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0.375,1.6,
20250202,8,10,2,16,18,2200,2,7,470,160,110,0,270,760,720,3710,160,440,240,2,4,1,3,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0.399,1.5,
20250202,8,12,2,5,18,1400,2,18,1590,430,290,150,6760,15050,8740,76500,2210,1180,670,3,2,7,4,0,15,17,1,16,6,10,11,5,13,8,12,14,9,0.226,2.7,
20250202,10,2,1,703,17,1200,3,16,440,170,230,170,2000,3190,3160,14580,660,490,710,6,1,2,3,9,4,8,10,11,7,13,5,15,14,16,12,0,0,0.157,10.1,
20250202,10,8,1,5,24,1700,3,8,1870,320,180,140,4610,9530,2820,34230,1240,480,350,4,2,5,8,6,3,1,7,0,0,0,0,0,0,0,0,0,0,0.468,2.6,
20250202,10,10,2,10,17,1200,2,18,880,300,180,510,2390,5750,20950,107050,950,3610,2120,5,6,1,4,8,2,7,12,17,10,3,16,9,13,11,15,14,18,0.150,4.6,
20250202,10,3,2,5,24,1000,4,14,3220,730,200,370,4500,11060,24340,165820,1390,5100,900,2,9,14,13,4,5,7,10,3,11,12,1,6,8,0,0,0,0,0.246,3.9,
20250202,10,9,2,5,17,2000,2,16,7320,1560,450,300,46060,116510,92970,934430,11910,6510,1560,4,3,9,6,2,8,5,13,16,14,11,1,12,7,15,10,0,0,0.239,4.3,
20250202,8,3,1,703,24,1800,2,10,690,160,1260,110,20450,40830,9150,118610,3720,250,2610,3,9,5,1,2,4,0,7,6,8,0,0,0,0,0,0,0,0,0.315,1.9,
20250202,5,6,1,703,11,1600,1,16,340,170,410,930,2490,2990,22730,53170,900,2970,6310,5,11,6,1,16,3,2,4,13,15,10,8,7,12,9,14,0,0,0.207,3.7,
20250202,8,8,2,10,24,1400,2,12,580,220,170,210,1520,2700,2710,12970,590,750,490,5,3,2,1,6,10,9,4,8,12,11,7,0,0,0,0,0,0,0.392,2.4,
20250202,8,9,2,10,24,1800,2,10,720,230,190,410,1480,3220,8020,31960,510,1660,1330,7,10,2,3,5,1,8,4,9,6,0,0,0,0,0,0,0,0,0.224,2.1,
20250202,5,7,2,5,23,1600,2,16,310,130,130,300,460,1010,2020,6970,240,740,710,4,1,2,13,7,16,3,10,6,5,11,9,8,12,14,15,0,0,0.210,13.5,
20250202,8,11,2,999,17,1200,2,17,2740,690,820,310,23090,47190,40080,325810,6270,2340,2840,4,3,13,0,15,16,14,9,8,2,10,7,1,5,11,6,12,0,0.209,4.1,
20250202,10,7,2,5,17,2000,3,18,870,380,390,320,3830,7530,14300,74030,1520,1780,1960,5,16,6,10,9,18,14,15,3,2,1,12,11,8,13,7,17,4,0.142,4.0,
20250202,8,6,1,703,17,1600,2,12,2560,490,150,230,4160,11020,6910,60650,1230,2060,510,0,8,3,2,9,7,4,5,1,10,6,11,0,0,0,0,0,0,0.197,0.0,
20250202,5,10,2,16,11,1400,1,11,350,170,280,310,2250,3330,5740,25170,750,700,1450,3,1,7,8,6,4,9,5,2,11,10,0,0,0,0,0,0,0,0.269,10.4,
20250202,10,6,1,703,17,1800,3,13,570,220,200,1310,1050,2390,18070,51770,510,4120,3530,7,1,10,2,9,4,8,13,12,11,5,6,3,0,0,0,0,0,0.205,2.9,
20250202,5,1,1,703,23,1400,2,16,1330,180,110,120,1650,5140,1100,13430,420,520,150,3,2,4,7,12,6,11,14,15,9,10,5,1,13,8,16,0,0,0.237,3.6,
20250202,5,8,2,10,23,1400,2,16,280,130,250,140,2710,4100,2320,14190,620,250,620,1,5,9,13,3,11,12,2,7,15,16,4,10,14,8,6,0,0,0.278,2.8,
20250202,10,11,2,999,24,1700,3,16,9430,1400,210,170,30160,78770,42010,459680,7670,4770,520,2,3,12,4,16,13,5,7,9,8,10,11,14,6,1,15,0,0,0.235,6.0,
20250202,10,1,1,703,24,1700,4,15,1270,370,140,250,3670,8160,5790,39240,1120,1420,750,3,0,4,14,12,9,7,2,8,1,5,11,10,6,13,0,0,0,0.366,7.4,
20250202,5,11,2,999,23,1400,2,16,460,190,220,460,1470,2550,8070,31220,600,1590,1570,2,1,13,6,9,4,10,7,15,3,8,5,0,11,14,12,0,0,0.179,6.6,
20250202,5,12,2,10,11,2000,1,10,320,130,120,120,460,880,380,1810,210,200,210,3,5,1,10,2,6,8,7,4,9,0,0,0,0,0,0,0,0,0.215,3.4,
20250202,5,2,2,5,23,2100,2,14,330,130,200,150,1470,2720,2310,10820,540,340,750,4,1,3,7,8,5,11,6,2,9,12,13,14,10,0,0,0,0,0.201,6.2,
20250202,5,3,1,703,23,1600,2,16,540,210,170,390,1450,2660,5300,26130,600,1090,1200,2,4,3,1,6,14,10,13,15,16,11,9,8,5,12,7,0,0,0.295,4.1,
20250202,5,9,1,5,11,1800,1,13,300,140,150,290,760,1350,3870,12510,310,790,940,1,11,12,6,2,4,9,7,3,5,10,8,13,0,0,0,0,0,0.235,3.0,
20250202,10,12,2,5,17,1200,2,18,600,250,200,660,1570,2990,17050,62260,700,2370,3070,2,18,5,1,15,7,9,17,14,8,5,3,12,10,4,16,13,11,0.196,5.0,
20250208,10,8,2,5,24,1700,2,15,1070,370,190,260,2170,4270,5920,31470,1000,1680,640,2,5,3,15,6,11,7,4,10,9,13,12,8,1,14,0,0,0,0.370,3.7,
20250208,10,10,2,10,17,2000,2,16,2150,720,1090,550,50100,93780,221470,1774880,11160,6580,9140,4,5,11,7,9,14,13,8,10,2,1,3,6,15,16,12,0,0,0.163,4.4,
20250208,5,4,2,5,23,1600,1,16,450,150,140,170,830,1900,1710,8450,380,570,370,1,2,4,6,3,5,7,10,14,8,11,13,16,9,15,12,0,0,0.241,4.5,
20250208,5,1,1,703,23,1400,1,16,180,110,130,2100,360,560,12360,32890,190,4130,5590,1,11,5,2,12,14,3,16,7,8,9,15,6,13,10,4,0,0,0.182,1.8,
20250208,10,6,1,703,17,1200,2,18,280,120,310,160,2050,3190,3060,15060,690,290,1330,1,3,5,9,12,2,18,13,4,10,11,8,14,7,16,15,17,6,0.197,2.8,
20250208,10,7,1,703,17,2000,2,13,1150,360,280,320,4610,9260,17080,72070,1420,1410,1790,7,13,2,12,5,11,9,1,6,8,3,4,10,0,0,0,0,0,0.376,2.2,
20250208,5,10,2,10,11,1400,1,13,5090,1630,440,770,22030,43310,82340,558880,5740,7570,3180,5,12,3,8,7,1,13,4,6,2,10,11,9,0,0,0,0,0,0.406,1.8,
20250208,5,9,1,5,11,1400,1,16,1180,280,140,200,2350,5990,3810,34850,780,950,430,2,7,4,11,1,3,6,5,15,9,8,12,10,16,13,14,0,0,0.247,3.3,
20250208,5,7,1,5,23,1400,1,14,440,170,240,230,1640,3140,2630,14560,590,540,610,4,12,3,2,11,9,6,13,10,1,5,8,7,14,0,0,0,0,0.203,4.9,
20250208,5,8,2,10,23,1600,1,15,210,110,120,570,270,500,2850,7900,170,1160,1720,1,2,12,4,15,3,7,9,5,8,11,14,6,13,10,0,0,0,0.309,2.1,
20250208,10,11,2,16,24,1700,2,15,890,230,200,170,2040,4670,4500,35400,700,780,550,3,13,11,2,1,6,5,9,15,4,12,7,10,8,14,0,0,0,0.213,5.2,
20250208,10,9,2,5,17,2600,2,14,340,160,140,190,620,1330,1430,5770,280,560,450,13,1,10,6,3,2,14,5,9,8,11,4,7,12,0,0,0,0,0.192,15.0,
20250208,5,12,2,5,23,1300,1,16,370,160,260,560,2050,3350,14980,54710,780,2030,2630,2,1,6,4,9,14,13,8,10,3,12,5,15,16,11,7,0,0,0.276,8.1,
20250208,5,11,2,16,11,2400,1,14,6580,1390,280,250,24720,61690,42350,480250,5470,5450,890,12,4,6,5,2,7,3,9,1,8,10,13,11,14,0,0,0,0,0.191,4.7,
20250208,10,12,2,5,17,1200,2,18,890,340,210,540,2150,5050,18680,84830,1030,3690,1590,4,7,2,6,14,3,5,10,1,18,15,8,9,16,11,13,12,17,0.247,2.7,
20250208,5,2,1,703,23,1300,1,16,1220,480,250,1060,3910,7070,57880,341900,1310,6680,2890,16,2,6,1,4,12,9,8,5,14,3,15,10,13,11,7,0,0,0.250,6.0,
20250208,5,3,1,703,23,1600,1,16,110,100,150,1090,210,260,3540,5740,170,1430,3810,1,4,11,0,15,13,5,2,3,6,9,8,12,7,10,14,0,0,0.491,1.1,
20250208,10,2,1,703,17,1800,2,16,350,150,130,190,510,1120,860,4700,260,480,370,2,1,8,3,4,6,10,12,5,11,13,7,16,15,14,9,0,0,0.204,3.0,
20250208,10,1,1,703,24,1700,2,16,370,190,500,1340,3030,2380,45880,175650,900,3250,14330,4,1,10,15,7,0,3,8,5,2,6,14,13,9,11,12,0,0,0.223,3.9,
20250208,10,3,2,5,24,1000,2,14,970,330,380,190,8090,13870,8630,47640,2340,720,1010,6,3,5,4,1,7,11,2,12,8,13,10,9,14,0,0,0,0,0.293,4.3,
20250208,5,6,1,703,11,2400,1,18,240,110,130,110,600,910,530,2130,260,190,270,2,1,5,3,13,10,4,9,6,8,16,18,7,12,15,14,11,17,0.400,4.1,
20250209,5,8,2,10,23,1300,1,16,400,160,120,210,750,1490,1920,8530,340,560,540,2,7,3,9,1,4,8,12,16,5,6,10,11,15,13,14,0,0,0.440,3.0,
20250209,10,8,2,5,17,2000,2,16,370,170,210,190,830,1710,3330,12610,370,630,920,1,7,9,2,11,3,16,5,4,8,6,12,15,10,13,14,0,0,0.206,3.7,
20250209,10,7,2,5,24,1700,2,13,540,200,550,170,8440,12710,9650,69940,2490,410,1650,3,6,1,4,7,5,10,2,11,9,8,12,13,0,0,0,0,0,0.267,3.5,
20250209,10,3,1,703,24,1000,2,14,1420,960,790,470,13800,32390,22220,138390,2730,1820,1100,4,13,5,10,6,8,1,11,14,2,11,7,3,9,0,0,0,0,0.263,1.7,
20250209,10,2,1,703,17,1800,2,16,920,290,170,490,1660,4310,6390,39580,610,2060,1160,1,7,8,2,5,4,16,15,14,3,11,10,9,13,12,6,0,0,0.148,9.2,
20250209,8,10,2,999,24,1200,2,16,650,190,130,400,700,2110,3710,24490,390,1710,980,2,8,11,1,6,5,16,13,10,3,4,7,9,14,12,15,0,0,0.246,2.5,
20250209,10,11,2,999,17,2000,2,11,480,180,200,570,1450,2740,12300,53900,630,2450,2070,4,5,9,11,10,2,3,1,6,7,8,0,0,0,0,0,0,0,0.209,3.6,
20250209,5,12,2,5,23,1600,1,16,350,170,150,340,640,1210,2730,10300,320,810,1010,13,2,1,16,12,15,7,3,6,4,9,5,10,11,8,14,0,0,0.248,5.9,
20250209,5,1,1,703,23,1400,1,16,300,120,130,150,720,1330,960,4960,270,290,390,3,1,15,16,12,13,14,7,2,4,11,9,5,8,10,6,0,0,0.297,5.1,
20250209,10,12,2,5,17,1200,2,18,910,250,290,210,3510,6690,4240,33020,1070,600,660,9,5,6,1,3,7,2,16,14,13,8,4,0,17,15,10,11,12,0.100,9.5,
20250209,10,10,2,10,24,1700,2,16,320,170,170,740,910,1420,8850,27330,410,2560,2240,6,1,5,4,2,7,15,8,3,10,16,14,9,11,13,12,0,0,0.297,3.9,
20250209,10,6,1,703,17,1200,2,17,1220,370,640,710,13220,28930,106000,406240,3410,4690,10490,4,1,5,15,9,7,12,2,3,13,11,10,16,6,14,17,8,0,0.224,2.2,
20250209,8,7,2,5,24,1800,2,11,180,110,840,290,5530,7820,22980,76970,1860,540,10590,6,1,7,4,3,8,0,5,9,10,2,0,0,0,0,0,0,0,0.312,3.7,
